X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.382637,43.6529732,114520,GO-20171367130,2017-07-29T04:00:00.000Z,2017-07-30T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,July,30,211,Sunday    ,8,2017,July,29,210,Saturday  ,20,Theft Over,D52,76,Bay Street Corridor (76),43.6529732,-79.382637,4092
-79.367424,43.6524124,114522,GO-20171368216,2017-07-29T04:00:00.000Z,2017-07-30T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,July,30,211,Sunday    ,12,2017,July,29,210,Saturday  ,7,Theft Over,D51,73,Moss Park (73),43.6524124,-79.367424,4093
-79.2898483,43.6691742,114548,GO-20171399080,2017-07-30T04:00:00.000Z,2017-08-03T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,3,215,Thursday  ,21,2017,July,30,211,Sunday    ,17,Theft Over,D55,63,The Beaches (63),43.6691742,-79.2898483,4094
-79.5429153,43.6277122,114606,GO-20171367289,2017-07-30T04:00:00.000Z,2017-07-30T04:00:00.000Z,Other,2130,210,Theft Over,2017,July,30,211,Sunday    ,9,2017,July,30,211,Sunday    ,9,Theft Over,D22    ,14,Islington-City Centre West (14),43.6277122,-79.5429153,4095
-79.410560599999982,43.75994870000001,114637,GO-20171366863,2017-07-30T04:00:00.000Z,2017-07-30T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2017,July,30,211,Sunday    ,20,2017,July,30,211,Sunday    ,20,Theft Over,D32,51,Willowdale East (51),43.7599487,-79.4105606,4096
-79.4200821,43.7980042,114652,GO-20171391966,2017-07-31T04:00:00.000Z,2017-08-02T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,2,214,Wednesday ,20,2017,July,31,212,Monday    ,16,Theft Over,D32,50,Newtonbrook East (50),43.7980042,-79.4200821,4097
-79.4547501,43.7140884,114658,GO-20171385532,2017-07-31T04:00:00.000Z,2017-08-01T04:00:00.000Z,Apartment,2130,210,Theft Over,2017,August,1,213,Tuesday   ,22,2017,July,31,212,Monday    ,23,Theft Over,D32,31,Yorkdale-Glen Park (31),43.7140884,-79.4547501,4098
-79.2415543,43.793293,114665,GO-20171374183,2017-07-31T04:00:00.000Z,2017-11-16T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,November,16,320,Thursday  ,11,2017,July,31,212,Monday    ,14,Theft Over,D42,128,Agincourt South-Malvern West (128),43.793293,-79.2415543,4099
-79.3867874,43.6702271,114697,GO-20171376822,2017-07-31T04:00:00.000Z,2017-07-31T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2017,July,31,212,Monday    ,17,2017,July,31,212,Monday    ,17,Theft Over,D53,98,Rosedale-Moore Park (98),43.6702271,-79.3867874,4100
-79.3960266,43.6733551,114735,GO-20171453274,2017-08-05T04:00:00.000Z,2017-08-12T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,12,224,Saturday  ,12,2017,August,5,217,Saturday  ,1,Theft Over,D53,95,Annex (95),43.6733551,-79.3960266,4101
-79.426918,43.690074899999985,114773,GO-20171415770,2017-08-05T04:00:00.000Z,2017-08-06T04:00:00.000Z,House,2130,210,Theft Over,2017,August,6,218,Sunday    ,20,2017,August,5,217,Saturday  ,22,Theft Over,D13    ,106,Humewood-Cedarvale (106),43.6900749,-79.426918,4102
-79.4196243,43.7199287,114794,GO-20171414185,2017-08-05T04:00:00.000Z,2017-08-06T04:00:00.000Z,Other,2130,215,Theft Over - Bicycle,2017,August,6,218,Sunday    ,9,2017,August,5,217,Saturday  ,23,Theft Over,D53,39,Bedford Park-Nortown (39),43.7199287,-79.4196243,4103
-79.4862976,43.6862984,114795,GO-20171416787,2017-08-05T04:00:00.000Z,2017-08-06T04:00:00.000Z,House,2130,215,Theft Over - Bicycle,2017,August,6,218,Sunday    ,18,2017,August,5,217,Saturday  ,23,Theft Over,D12,115,Mount Dennis (115),43.6862984,-79.4862976,4104
-79.3453293,43.6569901,114809,GO-20171408069,2017-08-05T04:00:00.000Z,2017-08-05T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,5,217,Saturday  ,9,2017,August,5,217,Saturday  ,9,Theft Over,D55    ,70,South Riverdale (70),43.6569901,-79.3453293,4105
-79.291465800000012,43.726997399999988,114811,GO-20171414809,2017-08-05T04:00:00.000Z,2017-08-06T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,6,218,Sunday    ,11,2017,August,5,217,Saturday  ,21,Theft Over,D41,119,Wexford/Maryvale (119),43.7269974,-79.2914658,4106
-79.3942337,43.7413635,114831,GO-20171556985,2017-08-05T04:00:00.000Z,2017-08-29T04:00:00.000Z,House,2130,210,Theft Over,2017,August,29,241,Tuesday   ,9,2017,August,5,217,Saturday  ,12,Theft Over,D32,41,Bridle Path-Sunnybrook-York Mills (41),43.7413635,-79.3942337,4107
-79.2919312,43.7096252,114837,GO-20171454242,2017-08-06T04:00:00.000Z,2017-08-12T04:00:00.000Z,House,2130,210,Theft Over,2017,August,12,224,Saturday  ,15,2017,August,6,218,Sunday    ,9,Theft Over,D41,120,Clairlea-Birchmount (120),43.7096252,-79.2919312,4108
-79.4812088,43.622970599999988,114863,GO-20171415282,2017-08-06T04:00:00.000Z,2017-08-06T04:00:00.000Z,Commercial,2130,215,Theft Over - Bicycle,2017,August,6,218,Sunday    ,13,2017,August,6,218,Sunday    ,13,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),43.6229706,-79.4812088,4109
-79.4664536,43.6377716,114925,GO-20171491110,2017-08-14T04:00:00.000Z,2017-08-18T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,18,230,Friday    ,8,2017,August,14,226,Monday    ,14,Theft Over,D11,87,High Park-Swansea (87),43.6377716,-79.4664536,4110
-79.3787689,43.6543236,114928,GO-20179013121,2017-08-14T04:00:00.000Z,2017-08-24T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,August,24,236,Thursday  ,13,2017,August,14,226,Monday    ,13,Theft Over,D51,75,Church-Yonge Corridor (75),43.6543236,-79.3787689,4111
-79.4023972,43.6431961,115034,GO-20171985910,2017-08-15T04:00:00.000Z,2017-11-02T04:00:00.000Z,House,2130,210,Theft Over,2017,November,2,306,Thursday  ,16,2017,August,15,227,Tuesday   ,0,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6431961,-79.4023972,4112
-79.393463100000019,43.691623699999987,115047,GO-20171475463,2017-08-15T04:00:00.000Z,2017-08-15T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,August,15,227,Tuesday   ,23,2017,August,15,227,Tuesday   ,19,Theft Over,D53,98,Rosedale-Moore Park (98),43.6916237,-79.3934631,4113
-79.3437195,43.7758369,115053,GO-20171472849,2017-08-15T04:00:00.000Z,2017-08-15T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,15,227,Tuesday   ,13,2017,August,15,227,Tuesday   ,12,Theft Over,D33,47,Don Valley Village (47),43.7758369,-79.3437195,4114
-79.2731934,43.7482262,115075,GO-20171472478,2017-08-15T04:00:00.000Z,2017-08-15T04:00:00.000Z,Outside,2130,210,Theft Over,2017,August,15,227,Tuesday   ,12,2017,August,15,227,Tuesday   ,12,Theft Over,D41    ,126,Dorset Park (126),43.7482262,-79.2731934,4115
-79.5395584,43.6408958,115106,GO-20171499181,2017-08-15T04:00:00.000Z,2017-08-20T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,August,20,232,Sunday    ,10,2017,August,15,227,Tuesday   ,20,Theft Over,D22    ,14,Islington-City Centre West (14),43.6408958,-79.5395584,4116
-79.5148163,43.6580009,115110,GO-20179013097,2017-08-21T04:00:00.000Z,2017-08-22T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,August,22,234,Tuesday   ,22,2017,August,21,233,Monday    ,22,Theft Over,D22,15,Kingsway South (15),43.6580009,-79.5148163,4117
-79.413162200000016,43.6785736,115127,GO-20171545222,2017-08-21T04:00:00.000Z,2017-08-26T04:00:00.000Z,House,2130,210,Theft Over,2017,August,26,238,Saturday  ,13,2017,August,21,233,Monday    ,12,Theft Over,D13,96,Casa Loma (96),43.6785736,-79.4131622,4118
-79.4027023,43.643928499999987,115130,GO-20171517585,2017-08-21T04:00:00.000Z,2017-08-23T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,23,235,Wednesday ,9,2017,August,21,233,Monday    ,23,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6439285,-79.4027023,4119
-79.3015289,43.8249817,115192,GO-20171512493,2017-08-21T04:00:00.000Z,2017-08-21T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,21,233,Monday    ,21,2017,August,21,233,Monday    ,13,Theft Over,D42,130,Milliken (130),43.8249817,-79.3015289,4120
-79.4160004,43.7816391,115234,GO-20179013654,2017-08-29T04:00:00.000Z,2017-08-29T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,August,29,241,Tuesday   ,22,2017,August,29,241,Tuesday   ,7,Theft Over,D32,50,Newtonbrook East (50),43.7816391,-79.4160004,4121
-79.5177307,43.757236499999983,115249,GO-20171567903,2017-08-29T04:00:00.000Z,2017-08-30T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,30,242,Wednesday ,22,2017,August,29,241,Tuesday   ,23,Theft Over,D31,24,Black Creek (24),43.7572365,-79.5177307,4122
-79.4023972,43.6431961,115253,GO-20171602971,2017-08-29T04:00:00.000Z,2017-09-04T04:00:00.000Z,Apartment,2130,215,Theft Over - Bicycle,2017,September,4,247,Monday    ,19,2017,August,29,241,Tuesday   ,19,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6431961,-79.4023972,4123
-79.331237800000011,43.7107544,115255,GO-20171675117,2017-08-29T04:00:00.000Z,2017-09-15T04:00:00.000Z,Apartment,2130,210,Theft Over,2017,September,15,258,Friday    ,16,2017,August,29,241,Tuesday   ,12,Theft Over,D54,44,Flemingdon Park (44),43.7107544,-79.3312378,4124
-79.4883881,43.6713829,115265,GO-20171565251,2017-08-29T04:00:00.000Z,2017-08-29T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,August,29,241,Tuesday   ,17,2017,August,29,241,Tuesday   ,3,Theft Over,D12,111,Rockcliffe-Smythe (111),43.6713829,-79.4883881,4125
-79.4200287,43.7807274,115275,GO-20171566961,2017-08-29T04:00:00.000Z,2017-08-29T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,August,29,241,Tuesday   ,23,2017,August,29,241,Tuesday   ,22,Theft Over,D32,36,Newtonbrook West (36),43.7807274,-79.4200287,4126
-79.437187200000011,43.6985168,115281,GO-20171591171,2017-08-30T04:00:00.000Z,2017-09-02T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,September,2,245,Saturday  ,17,2017,August,30,242,Wednesday ,20,Theft Over,D13,102,Forest Hill North (102),43.6985168,-79.4371872,4127
-79.4192734,43.7316437,115348,GO-20171605516,2017-09-04T04:00:00.000Z,2017-09-05T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,September,5,248,Tuesday   ,8,2017,September,4,247,Monday    ,19,Theft Over,D32,39,Bedford Park-Nortown (39),43.7316437,-79.4192734,4128
-79.4227066,43.6544037,115430,GO-20171642332,2017-09-06T04:00:00.000Z,2017-09-10T04:00:00.000Z,Apartment,2130,210,Theft Over,2017,September,10,253,Sunday    ,20,2017,September,6,249,Wednesday ,19,Theft Over,D14,80,Palmerston-Little Italy (80),43.6544037,-79.4227066,4129
-79.3994522,43.6700974,115432,GO-20171620231,2017-09-06T04:00:00.000Z,2017-09-07T04:00:00.000Z,Other,2132,200,Theft From Motor Vehicle Over,2017,September,7,250,Thursday  ,11,2017,September,6,249,Wednesday ,19,Theft Over,D53,95,Annex (95),43.6700974,-79.3994522,4130
-79.3880157,43.6699753,115434,GO-20171615011,2017-09-06T04:00:00.000Z,2017-09-06T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,September,6,249,Wednesday ,15,2017,September,6,249,Wednesday ,15,Theft Over,D53,95,Annex (95),43.6699753,-79.3880157,4131
-79.5240326,43.7136917,115438,GO-20171617014,2017-09-06T04:00:00.000Z,2017-09-06T04:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2017,September,6,249,Wednesday ,22,2017,September,6,249,Wednesday ,10,Theft Over,D12,23,Pelmo Park-Humberlea (23),43.7136917,-79.5240326,4132
-79.3635254,43.7103615,115492,GO-20171645350,2017-09-07T04:00:00.000Z,2017-09-14T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,September,14,257,Thursday  ,19,2017,September,7,250,Thursday  ,9,Theft Over,D53    ,55,Thorncliffe Park (55),43.7103615,-79.3635254,4133
-79.4341507,43.6974602,115496,GO-20171626535,2017-09-07T04:00:00.000Z,2017-09-08T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,September,8,251,Friday    ,10,2017,September,7,250,Thursday  ,21,Theft Over,D13,106,Humewood-Cedarvale (106),43.6974602,-79.4341507,4134
-79.3620682,43.7927742,115499,GO-20171746733,2017-09-07T04:00:00.000Z,2017-09-26T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,September,26,269,Tuesday   ,11,2017,September,7,250,Thursday  ,10,Theft Over,D33,48,Hillcrest Village (48),43.7927742,-79.3620682,4135
-79.457328799999985,43.663612399999984,115536,GO-20171660843,2017-09-07T04:00:00.000Z,2017-09-13T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,September,13,256,Wednesday ,15,2017,September,7,250,Thursday  ,17,Theft Over,D11    ,90,Junction Area (90),43.6636124,-79.4573288,4136
-79.234993,43.7757454,115546,GO-20171623765,2017-09-07T04:00:00.000Z,2017-09-07T04:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2017,September,7,250,Thursday  ,21,2017,September,7,250,Thursday  ,19,Theft Over,D43,137,Woburn (137),43.7757454,-79.234993,4137
-79.4689789,43.6373253,115561,GO-20171619495,2017-09-07T04:00:00.000Z,2017-09-07T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,September,7,250,Thursday  ,9,2017,September,7,250,Thursday  ,9,Theft Over,D11    ,87,High Park-Swansea (87),43.6373253,-79.4689789,4138
-79.5429153,43.6277122,115577,GO-20171665611,2017-09-13T04:00:00.000Z,2017-09-14T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,September,14,257,Thursday  ,10,2017,September,13,256,Wednesday ,18,Theft Over,D22,14,Islington-City Centre West (14),43.6277122,-79.5429153,4139
-79.3452377,43.6823425,115618,GO-20171660221,2017-09-13T04:00:00.000Z,2017-09-13T04:00:00.000Z,Apartment,2130,220,Theft - Misapprop Funds Over,2017,September,13,256,Wednesday ,14,2017,September,13,256,Wednesday ,14,Theft Over,D54,66,Danforth (66),43.6823425,-79.3452377,4140
-79.415077199999985,43.6449738,115646,GO-20177021717,2017-09-13T04:00:00.000Z,2017-09-13T04:00:00.000Z,Other,2130,215,Theft Over - Bicycle,2017,September,13,256,Wednesday ,7,2017,September,13,256,Wednesday ,7,Theft Over,D14,81,Trinity-Bellwoods (81),43.6449738,-79.4150772,4141
-79.5540619,43.7129021,115651,GO-20171661087,2017-09-13T04:00:00.000Z,2017-09-13T04:00:00.000Z,Outside,2133,200,Theft Over - Shoplifting,2017,September,13,256,Wednesday ,16,2017,September,13,256,Wednesday ,16,Theft Over,D23,5,Elms-Old Rexdale (5),43.7129021,-79.5540619,4142
-79.2606812,43.7226105,115658,GO-20171680580,2017-09-15T04:00:00.000Z,2017-09-16T04:00:00.000Z,House,2130,210,Theft Over,2017,September,16,259,Saturday  ,14,2017,September,15,258,Friday    ,23,Theft Over,D41,124,Kennedy Park (124),43.7226105,-79.2606812,4143
-79.2572174,43.7676468,115669,GO-20171680255,2017-09-15T04:00:00.000Z,2017-09-16T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,September,16,259,Saturday  ,12,2017,September,15,258,Friday    ,20,Theft Over,D43,127,Bendale (127),43.7676468,-79.2572174,4144
-79.400825499999982,43.6443062,115672,GO-20171685061,2017-09-15T04:00:00.000Z,2017-09-17T04:00:00.000Z,Apartment,2130,210,Theft Over,2017,September,17,260,Sunday    ,5,2017,September,15,258,Friday    ,15,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6443062,-79.4008255,4145
-79.3211517,43.7621841,115674,GO-20173156765,2017-09-15T04:00:00.000Z,2017-12-08T05:00:00.000Z,Apartment,2130,210,Theft Over,2017,December,8,342,Friday    ,13,2017,September,15,258,Friday    ,12,Theft Over,D33,45,Parkwoods-Donalda (45),43.7621841,-79.3211517,4146
-79.560798599999984,43.6727409,115753,GO-20171842033,2017-09-15T04:00:00.000Z,2017-10-11T04:00:00.000Z,Other,2130,210,Theft Over,2017,October,11,284,Wednesday ,11,2017,September,15,258,Friday    ,12,Theft Over,D22,10,Princess-Rosethorn (10),43.6727409,-79.5607986,4147
-79.3813324,43.6511726,115756,GO-20171784878,2017-09-29T04:00:00.000Z,2017-10-02T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2017,October,2,275,Monday    ,13,2017,September,29,272,Friday    ,17,Theft Over,D52,76,Bay Street Corridor (76),43.6511726,-79.3813324,4148
-79.374710099999987,43.6419296,115762,GO-20171842244,2017-09-29T04:00:00.000Z,2017-10-11T04:00:00.000Z,Other,2130,210,Theft Over,2017,October,11,284,Wednesday ,11,2017,September,29,272,Friday    ,12,Theft Over,D51,77,Waterfront Communities-The Island (77),43.6419296,-79.3747101,4149
-79.4820404,43.7463875,115763,GO-20171834473,2017-09-29T04:00:00.000Z,2017-10-10T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,October,10,283,Tuesday   ,8,2017,September,29,272,Friday    ,13,Theft Over,D32,26,Downsview-Roding-CFB (26),43.7463875,-79.4820404,4150
-79.5028458,43.6725655,115768,GO-20171769204,2017-09-29T04:00:00.000Z,2017-09-29T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,September,29,272,Friday    ,17,2017,September,29,272,Friday    ,15,Theft Over,D12,111,Rockcliffe-Smythe (111),43.6725655,-79.5028458,4151
-79.419540399999988,43.6495743,115775,GO-20171775452,2017-09-29T04:00:00.000Z,2017-09-30T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,September,30,273,Saturday  ,17,2017,September,29,272,Friday    ,19,Theft Over,D14,81,Trinity-Bellwoods (81),43.6495743,-79.4195404,4152
-79.1896133,43.767654399999984,115778,GO-20171766473,2017-09-29T04:00:00.000Z,2017-09-29T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,September,29,272,Friday    ,9,2017,September,29,272,Friday    ,9,Theft Over,D43,136,West Hill (136),43.7676544,-79.1896133,4153
-79.5308151,43.6430397,115793,GO-20171766382,2017-09-29T04:00:00.000Z,2017-09-29T04:00:00.000Z,Commercial,2130,211,Theft Over - Distraction,2017,September,29,272,Friday    ,9,2017,September,29,272,Friday    ,9,Theft Over,D22    ,14,Islington-City Centre West (14),43.6430397,-79.5308151,4154
-79.3864136,43.6581764,115825,GO-20171812466,2017-09-29T04:00:00.000Z,2017-10-06T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,October,6,279,Friday    ,11,2017,September,29,272,Friday    ,12,Theft Over,D52,76,Bay Street Corridor (76),43.6581764,-79.3864136,4155
-79.512481699999981,43.6855164,115835,GO-20171793307,2017-09-30T04:00:00.000Z,2017-10-03T04:00:00.000Z,Other,2130,210,Theft Over,2017,October,3,276,Tuesday   ,14,2017,September,30,273,Saturday  ,18,Theft Over,D23,8,Humber Heights-Westmount (8),43.6855164,-79.5124817,4156
-79.2624588,43.7520676,115839,GO-20171805905,2017-09-30T04:00:00.000Z,2017-10-05T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,October,5,278,Thursday  ,12,2017,September,30,273,Saturday  ,13,Theft Over,D41,127,Bendale (127),43.7520676,-79.2624588,4157
-79.3488922,43.6566582,115846,GO-20171772261,2017-09-30T04:00:00.000Z,2017-09-30T04:00:00.000Z,Outside,2130,210,Theft Over,2017,September,30,273,Saturday  ,4,2017,September,30,273,Saturday  ,3,Theft Over,D55,70,South Riverdale (70),43.6566582,-79.3488922,4158
-79.251022299999988,43.8334541,115878,GO-20171774121,2017-09-30T04:00:00.000Z,2017-09-30T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,September,30,273,Saturday  ,13,2017,September,30,273,Saturday  ,11,Theft Over,D42,131,Rouge (131),43.8334541,-79.2510223,4159
-79.4812775,43.6483727,115993,GO-20171991940,2017-10-15T04:00:00.000Z,2017-11-03T04:00:00.000Z,House,2130,210,Theft Over,2017,November,3,307,Friday    ,14,2017,October,15,288,Sunday    ,17,Theft Over,D11,87,High Park-Swansea (87),43.6483727,-79.4812775,4160
-79.2379684,43.820404099999983,116015,GO-20171879779,2017-10-15T04:00:00.000Z,2017-10-20T04:00:00.000Z,Outside,2130,210,Theft Over,2017,October,20,293,Friday    ,7,2017,October,15,288,Sunday    ,21,Theft Over,D42,131,Rouge (131),43.8204041,-79.2379684,4161
-79.5406723,43.6224747,116037,GO-20171866982,2017-10-15T04:00:00.000Z,2017-10-15T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,October,15,288,Sunday    ,11,2017,October,15,288,Sunday    ,3,Theft Over,D22,14,Islington-City Centre West (14),43.6224747,-79.5406723,4162
-79.4820404,43.7463875,116061,GO-20171905397,2017-10-20T04:00:00.000Z,2017-10-21T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,October,21,294,Saturday  ,9,2017,October,20,293,Friday    ,15,Theft Over,D32,26,Downsview-Roding-CFB (26),43.7463875,-79.4820404,4163
-79.5904007,43.698463399999987,116063,GO-20171925832,2017-10-20T04:00:00.000Z,2017-10-24T04:00:00.000Z,Outside,2130,210,Theft Over,2017,October,24,297,Tuesday   ,13,2017,October,20,293,Friday    ,14,Theft Over,D23,1,West Humber-Clairville (1),43.6984634,-79.5904007,4164
-79.5904007,43.698463399999987,116077,GO-20171931652,2017-10-20T04:00:00.000Z,2017-10-26T04:00:00.000Z,Outside,2130,210,Theft Over,2017,October,26,299,Thursday  ,0,2017,October,20,293,Friday    ,9,Theft Over,D23,1,West Humber-Clairville (1),43.6984634,-79.5904007,4165
